transaction_id,order_date,customer_id,customer_email,credit_card,territory,product_category,sales_channel,payment_method,quantity,unit_price,gross_amount,legacy_status,source_system
LEG-001119,2023-08-17,37603,customer37603@mail.net,5591056396704477,ES,sports,partner,cash,7,81.51,570.55 USD,ok,crm
LEG-001120,2023/10/18 19:00:00,43560,customer43560@retail.org,4563744845557663,FR,home,web,paypal,,3090.42,USD 3090.42,manual_review,erp
LEG-001121,2023/12/14 04:00:00,27136,,5266036698027644,UK,books,store,wire,12,,$2642.22,ok,batch_import
LEG-001122,23-05-2022 08:00,71215,customer71215@mail.net,,IT,fashion,partner,card,5,681.08,,ok,crm
LEG-001123,19-01-2022 04:00,50353,customer50353@mail.net,,UK,sports,partner,paypal,10,412.50,4125.01 EUR,manual_review,crm
LEG-001124,01/11/23,87348,customer87348@legacy.local,4596669423943837,UK,sports,mobile,paypal,2,N/A,1747.65 USD,unknown,crm
LEG-001125,20-05-2022 21:00,33502,customer33502@legacy.local,5250553267992448,DE,books,partner,cash,8,546.45,4371.63 GBP,unknown,crm
LEG-001126,15-05-2023 15:00,67173,,4762969652415731,ES,sports,web,paypal,9,246.11,2215.00 USD,ok,erp
LEG-001127,13/04/2023,42683,customer42683@retail.org,4496355019353110,UK,sports,store,cash,4,983.66,€3934.63,ok,crm
LEG-001128,2023-02-30,97042,customer97042@mail.net,,FR,fashion,mobile,card,5,693.36,GBP 3466.81,unknown,crm
LEG-001129,04-10-2022 22:00,37356,customer37356@example.com,,FR,electronics,web,paypal,6,437.24,GBP 2623.47,manual_review,batch_import
LEG-001130,2023-05-12,45917,customer45917@mail.net,5625750422464069,UK,books,partner,card,8,498.06,USD 3984.47,pending,batch_import
LEG-001131,,25179,customer25179@example.com,,FR,sports,mobile,paypal,9,167.12,USD 1504.05,ok,pos
LEG-001132,09/06/2023,26234,customer26234@retail.org,,,fashion,web,paypal,11,103.68,USD 1140.52,manual_review,batch_import
LEG-001133,2023-04-16,16209,customer16209@retail.org,4751800778428455,ES,fashion,partner,cash,2,783.94,USD 1567.88,pending,erp
LEG-001134,30/07/2022,86833,customer86833@example.com,5259783367408912,ES,books,store,paypal,5,864.27,4321.35 USD,ok,crm
LEG-001135,2022-03-04,54858,customer54858@example.com,4257016206370355,IT,electronics,partner,cash,3,1259.31,USD 3777.93,manual_review,pos
LEG-001136,16-05-2022 11:00,35278,customer35278@retail.org,4092254508069409,DE,groceries,partner,card,1,1931.87,€1931.87,ok,crm
LEG-001137,27/10/2022,67280,customer67280@legacy.local,4460356089706493,IT,sports,store,cash,9,N/A,£1950.60,pending,crm
LEG-001138,25-01-2022 05:00,74038,customer74038@mail.net,4005019857547388,IT,fashion,store,card,10,327.60,GBP 3275.99,manual_review,erp
LEG-001139,not_available,11723,customer11723@example.com,5247117887505139,ES,groceries,store,card,3,618.47,EUR 1855.40,pending,crm
LEG-001140,2022/02/12 08:00:00,10424,customer10424@example.com,4327692689947387,,home,store,wire,11,224.15,$2465.60,manual_review,erp
LEG-001141,2022/07/28 15:00:00,20610,customer20610@example.com,,FR,sports,store,paypal,2,373.91,747.82 EUR,unknown,crm
LEG-001142,01-07-2023 14:00,40501,customer40501@retail.org,,PT,books,mobile,cash,,,3949.92 USD,manual_review,batch_import
LEG-001143,06/06/22,15256,customer15256@retail.org,5636805373808823,ES,electronics,web,wire,11,N/A,£4059.84,ok,batch_import
LEG-001144,28/02/2023,76454,customer76454@example.com,5006688127904252,FR,books,web,cash,11,300.26,USD 3302.84,unknown,crm
LEG-001145,,69813,customer69813@example.com,5809854487890483,DE,sports,partner,cash,8,620.88,,ok,erp
LEG-001146,,13873,customer13873@retail.org,5308780378253712,IT,electronics,store,card,7,302.10,2114.67 USD,ok,erp
LEG-001147,03-05-2022 15:00,20200,customer20200@legacy.local,5433178273059766,IT,electronics,partner,paypal,3,474.04,€1422.11,manual_review,batch_import
LEG-001148,2023/12/16 15:00:00,28207,customer28207@retail.org,,DE,groceries,partner,cash,10,,,unknown,pos
LEG-001149,25/07/2023,67447,customer67447@legacy.local,4898622546862966,ES,fashion,store,cash,4,896.94,GBP 3587.76,manual_review,crm
LEG-001150,2023-05-08,85972,,,ES,sports,store,paypal,3,269.62,GBP 808.85,ok,batch_import
LEG-001151,18/05/2023,62446,customer62446@example.com,5225898730732166,DE,electronics,web,cash,12,54.65,GBP 655.81,ok,batch_import
LEG-001152,02-01-2023 01:00,43138,customer43138@mail.net,5643494652650534,DE,sports,web,card,3,,9.64 GBP,unknown,erp
LEG-001153,18-12-2022 11:00,82015,customer82015@mail.net,4041552823016430,PT,home,partner,cash,8,336.22,2689.74 USD,pending,pos
LEG-001154,2023-12-11,66175,customer66175@mail.net,5724649728341906,UK,electronics,web,cash,8,592.97,EUR 4743.76,pending,crm
LEG-001155,10-03-2023 11:00,25873,customer25873@example.com,4489105579991584,UK,fashion,store,card,3,215.91,€647.74,unknown,crm
LEG-001156,01/03/2023,13516,customer13516@mail.net,5357845907312821,ES,sports,mobile,card,1,2572.99,$2572.99,pending,batch_import
LEG-001157,2023-03-31,73909,customer73909@retail.org,5327624326572079,FR,electronics,partner,wire,1,295.91,$295.91,pending,erp
LEG-001158,2023/06/16 09:00:00,35580,customer35580@example.com,4857928262901651,UK,home,partner,paypal,2,973.53,GBP 1947.07,unknown,pos
LEG-001159,02/04/2023,36840,customer36840@example.com,4475619617650210,ES,books,partner,paypal,11,32.55,358.03 USD,manual_review,crm
LEG-001160,2022-08-21,93427,customer93427@retail.org,4537693287927462,IT,fashion,store,wire,6,105.09,$630.56,pending,batch_import
LEG-001161,not_available,68257,customer68257@mail.net,5199645962438409,UK,fashion,partner,card,10,162.92,€1629.23,unknown,crm
LEG-001162,2022-13-09,98330,customer98330@example.com,4867207591445661,DE,groceries,partner,card,9,N/A,EUR 553.49,unknown,crm
LEG-001163,2022/12/17 14:00:00,34296,customer34296@retail.org,5573297741050685,UK,home,web,paypal,6,327.35,£1964.10,manual_review,crm
LEG-001164,2022-08-14,59179,customer59179@mail.net,5289078162930961,ES,electronics,partner,cash,6,792.35,€4754.11,ok,pos
LEG-001165,18-10-2023 21:00,25679,customer25679@legacy.local,5670996087496122,IT,books,partner,paypal,10,230.33,2303.31 GBP,pending,pos
LEG-001166,06/02/2023,91490,customer91490@retail.org,4300971547595013,PT,home,web,card,9,224.37,GBP 2019.32,unknown,crm
LEG-001167,2022-11-12,33922,customer33922@legacy.local,,UK,electronics,store,card,7,676.79,4737.51 EUR,ok,crm
LEG-001168,2022-11-09,16312,customer16312@mail.net,4519394278911926,IT,electronics,partner,card,12,126.90,£1522.80,unknown,crm
LEG-001169,2023/04/23 21:00:00,60952,customer60952@legacy.local,5708058582404977,IT,sports,partner,wire,8,,,ok,pos
LEG-001170,27/08/2023,64214,customer64214@legacy.local,,ES,fashion,mobile,wire,6,77.73,€466.36,manual_review,batch_import
LEG-001171,2023/03/09 16:00:00,50100,customer50100@mail.net,5482138011557694,UK,electronics,mobile,paypal,-1,1417.47,EUR 4252.42,manual_review,pos
LEG-001172,2023/04/19 10:00:00,89926,customer89926@legacy.local,4243421395796562,DE,home,store,card,,1238.69,£2477.38,ok,pos
LEG-001173,09/07/2023,48352,customer48352@mail.net,5293706258736080,IT,groceries,mobile,cash,11,19.38,£213.13,manual_review,pos
LEG-001174,14/10/2023,58508,customer58508@mail.net,5775688637137998,,groceries,store,wire,3,331.28,GBP 993.84,pending,erp
LEG-001175,2022/12/05 14:00:00,96371,customer96371@legacy.local,5644512562220834,FR,home,partner,card,7,620.72,€4345.07,ok,batch_import
LEG-001176,2023-02-30,36531,customer36531@legacy.local,4921629860427857,ES,home,partner,wire,5,N/A,3028.04 GBP,manual_review,erp
LEG-001177,17/03/2022,86188,customer86188@example.com,5081107149236036,IT,books,store,paypal,5,383.94,USD 1919.68,pending,erp
LEG-001178,06/08/2022,74795,customer74795@example.com,4804384309797568,FR,books,web,card,7,709.70,£4967.93,pending,crm
LEG-001179,31-01-2023 11:00,39936,customer39936@mail.net,4023121781704232,FR,books,web,card,3,176.15,,pending,crm
LEG-001180,,55097,,5310017925136223,ES,groceries,partner,card,8,81.97,GBP 655.79,unknown,crm
LEG-001181,26-03-2022 22:00,46339,customer46339@example.com,5272045098063533,,fashion,mobile,cash,7,277.70,1943.89 EUR,unknown,batch_import
LEG-001182,2023/11/13 02:00:00,14652,customer14652@example.com,4096730924074135,UK,sports,mobile,wire,6,732.17,4393.04 USD,unknown,batch_import
LEG-001183,,23261,customer23261@mail.net,4675014683146500,FR,sports,store,paypal,9,326.92,GBP 2942.28,ok,crm
LEG-001184,2022-04-18,22441,customer22441@retail.org,,DE,groceries,mobile,paypal,-1,313.27,£1879.63,manual_review,erp
LEG-001185,13/05/2023,43697,customer43697@retail.org,5347641442719745,FR,sports,store,card,9,469.71,4227.36 EUR,ok,batch_import
LEG-001186,2023-02-30,71665,customer71665@legacy.local,4610909824508146,,home,partner,card,6,163.84,EUR 983.02,pending,erp
LEG-001187,12-07-2022 08:00,36496,customer36496@retail.org,,IT,home,web,cash,2,1652.70,3305.41 GBP,ok,crm
LEG-001188,2023/03/10 20:00:00,81195,customer81195@retail.org,4064646764785625,IT,sports,web,card,10,N/A,822.35 USD,pending,pos
LEG-001189,11/06/23,86037,customer86037@mail.net,4438255203286591,ES,books,web,paypal,-1,965.62,GBP 2896.86,unknown,erp
LEG-001190,2023-11-18,38745,customer38745@legacy.local,5016776921910507,IT,books,store,cash,12,370.70,4448.35 USD,unknown,crm
LEG-001191,07-06-2023 14:00,25251,customer25251@legacy.local,5315567695979296,DE,groceries,partner,wire,4,1112.17,EUR 4448.69,pending,crm
LEG-001192,2023/12/01 03:00:00,52790,customer52790@example.com,5307683298768160,UK,books,web,cash,6,341.38,USD 2048.31,manual_review,erp
LEG-001193,2022-02-16,38183,customer38183@mail.net,,PT,books,partner,wire,9,257.24,$2315.17,unknown,batch_import
LEG-001194,10/02/2023,35427,customer35427@retail.org,5008894383014857,ES,fashion,web,card,2,162.87,325.73 USD,ok,erp
LEG-001195,2023/03/19 02:00:00,34193,,5363149318137229,IT,electronics,store,paypal,,926.98,2780.95 GBP,pending,pos
LEG-001196,19-09-2022 18:00,62670,customer62670@legacy.local,5813372278181553,PT,books,mobile,card,7,204.96,$1434.71,ok,erp
LEG-001197,18-02-2023 00:00,72070,customer72070@mail.net,4726488105039167,PT,groceries,mobile,cash,8,474.67,3797.33 GBP,pending,crm
LEG-001198,2023/06/14 03:00:00,34095,customer34095@legacy.local,4698232072486115,UK,home,mobile,card,11,357.89,,unknown,batch_import
LEG-001199,2022-06-04,46300,customer46300@mail.net,4208362487485623,IT,books,partner,card,2,1760.12,€3520.25,manual_review,crm
LEG-001200,05/12/2023,34672,customer34672@retail.org,4657416984366337,FR,electronics,store,paypal,11,278.00,3058.05 USD,unknown,erp
LEG-001201,17/03/2022,54459,customer54459@retail.org,4396042445025670,DE,home,store,card,7,361.14,,pending,batch_import
LEG-001202,2022-08-17,31213,customer31213@mail.net,5126980865510861,IT,electronics,partner,wire,1,2947.55,2947.55 EUR,unknown,crm
LEG-001203,2023-02-30,58122,customer58122@mail.net,5574863281070560,FR,fashion,mobile,paypal,3,980.77,2942.32 EUR,manual_review,batch_import
LEG-001204,18-12-2022 06:00,98348,customer98348@retail.org,4445697918143369,FR,sports,store,cash,11,391.65,EUR 4308.15,manual_review,crm
LEG-001205,14-11-2022 19:00,78798,customer78798@retail.org,4818758804140363,IT,sports,web,wire,11,248.64,£2735.02,ok,erp
LEG-001206,2023/09/08 20:00:00,89603,customer89603@legacy.local,4213455799900725,IT,home,web,cash,1,1045.40,1045.40 USD,pending,batch_import
LEG-001207,19-10-2022 03:00,58534,customer58534@retail.org,5795932249673719,FR,fashion,web,wire,1,550.25,USD 550.25,pending,pos
LEG-001208,2023-04-03,79248,customer79248@legacy.local,5748868996908786,ES,sports,web,wire,10,,£695.54,ok,pos
LEG-001209,2023/04/09 04:00:00,46547,customer46547@mail.net,5861095472874075,IT,electronics,store,cash,1,935.36,935.36 GBP,ok,erp
LEG-001210,2023/11/24 00:00:00,88424,customer88424@retail.org,4750139939256797,FR,fashion,mobile,card,2,1524.26,$3048.51,pending,batch_import
LEG-001211,27-08-2022 07:00,79143,customer79143@legacy.local,4303262498640946,FR,fashion,web,paypal,7,294.11,2058.76 EUR,unknown,pos
LEG-001212,2023-13-08,70958,customer70958@legacy.local,4482800920536504,DE,books,partner,card,1,1904.55,EUR 1904.55,ok,pos
LEG-001213,2022/11/17 20:00:00,45701,customer45701@legacy.local,,FR,sports,partner,cash,2,2231.12,GBP 4462.25,unknown,crm
LEG-001214,11-11-2022 02:00,11820,customer11820@legacy.local,5523465546120384,DE,home,partner,paypal,9,119.22,1072.96 GBP,pending,crm
LEG-001215,2023/10/18 08:00:00,53770,customer53770@retail.org,5078138475134074,IT,sports,web,paypal,6,818.41,EUR 4910.49,unknown,pos
LEG-001216,2023-02-30,56048,customer56048@example.com,5973725303158464,IT,sports,mobile,card,1,395.01,EUR 395.01,pending,crm
LEG-001217,not_available,16269,customer16269@legacy.local,4343292620555562,FR,sports,partner,paypal,9,N/A,GBP 4779.41,pending,pos
LEG-001218,01-06-2023 16:00,99396,customer99396@retail.org,4809572839783018,DE,groceries,store,cash,9,195.42,,manual_review,pos
LEG-001219,22/01/2023,97728,customer97728@legacy.local,5587509802075204,IT,fashion,store,wire,12,133.36,$1600.31,manual_review,batch_import
LEG-001220,03/10/2022,29535,customer29535@example.com,4890112036729169,FR,fashion,web,cash,5,298.57,USD 1492.87,manual_review,erp
LEG-001221,26/01/2022,65089,customer65089@example.com,4618321529007416,UK,home,web,cash,,153.04,GBP 1836.51,ok,batch_import
LEG-001222,2022-09-16,49413,,,DE,books,web,paypal,12,159.42,1913.01 GBP,ok,crm
LEG-001223,2023/11/26 13:00:00,61210,customer61210@retail.org,5903367594791099,IT,home,partner,paypal,11,123.71,USD 1360.76,ok,pos
LEG-001224,28/09/2022,44676,customer44676@example.com,4002675547539641,PT,sports,web,card,1,4385.50,GBP 4385.50,unknown,erp
LEG-001225,2023-12-03,32974,customer32974@mail.net,4886112580443065,DE,home,web,card,4,1227.33,USD 4909.32,ok,batch_import
LEG-001226,29-03-2022 10:00,40537,customer40537@retail.org,5110706868646414,PT,books,store,cash,3,1521.58,GBP 4564.73,unknown,erp
LEG-001227,18-10-2023 22:00,59785,customer59785@legacy.local,5166032370140950,UK,sports,web,cash,10,269.42,EUR 2694.15,unknown,batch_import
LEG-001228,2022/04/04 11:00:00,87464,customer87464@legacy.local,,IT,sports,web,wire,12,174.64,GBP 2095.73,unknown,batch_import
LEG-001229,07/10/2023,78459,customer78459@mail.net,5167621874309647,IT,home,partner,wire,10,249.64,2496.38 EUR,pending,pos
LEG-001230,24/07/2023,83420,customer83420@retail.org,5331258128766340,ES,groceries,store,paypal,1,3549.24,USD 3549.24,unknown,batch_import
LEG-001231,27-02-2023 18:00,53394,,4352845470500574,UK,electronics,partner,cash,2,2350.35,GBP 4700.70,pending,crm
LEG-001232,21/07/2022,74933,customer74933@legacy.local,5248816035341765,ES,electronics,web,card,4,670.30,GBP 2681.20,ok,erp
LEG-001233,2023-06-17,95494,customer95494@example.com,5127715685390917,DE,sports,web,card,6,,GBP 1180.31,pending,crm
LEG-001234,2022-11-30,22699,customer22699@legacy.local,4764526587280238,FR,fashion,web,card,-1,432.44,,ok,crm
LEG-001235,13-04-2023 17:00,10060,customer10060@retail.org,4030710816922397,UK,electronics,store,paypal,-1,416.06,1664.24 GBP,ok,batch_import
LEG-001236,2023/09/27 21:00:00,26631,customer26631@legacy.local,5358349263898749,IT,books,mobile,wire,3,758.15,£2274.44,pending,erp
LEG-001237,,94887,customer94887@example.com,5530296149909416,FR,home,web,wire,10,258.06,2580.62 GBP,ok,pos
LEG-001238,30-07-2023 19:00,80963,customer80963@legacy.local,5848749400926288,FR,electronics,partner,wire,2,204.49,GBP 408.98,unknown,batch_import
LEG-001239,05-11-2023 21:00,75239,customer75239@mail.net,,PT,home,store,wire,4,357.43,£1429.70,ok,crm
LEG-001240,07/02/2023,25216,customer25216@mail.net,5095772487747630,IT,fashion,mobile,card,1,2862.90,,manual_review,erp
LEG-001241,02/06/2023,92254,customer92254@example.com,4305975733682876,DE,sports,store,wire,2,1926.38,3852.76 USD,unknown,crm
LEG-001242,04-05-2023 16:00,60399,customer60399@mail.net,5130002554645334,IT,books,store,paypal,9,,€1340.53,unknown,crm
LEG-001243,2022/02/11 13:00:00,37788,customer37788@example.com,4961387595594229,ES,home,mobile,paypal,8,478.37,$3826.93,ok,crm
LEG-001244,2022/10/29 06:00:00,59470,customer59470@example.com,5927143694749347,IT,home,partner,card,8,276.28,2210.23 GBP,manual_review,batch_import
LEG-001245,07-07-2023 09:00,51469,customer51469@mail.net,4790053126055740,UK,books,store,paypal,1,2619.91,$2619.91,unknown,crm
LEG-001246,15/06/2023,21857,customer21857@example.com,4594123459232580,PT,sports,partner,card,8,142.45,€1139.61,unknown,erp
LEG-001247,2023-13-26,47092,customer47092@legacy.local,5402810607634433,,groceries,partner,wire,-1,331.85,$2986.66,pending,batch_import
LEG-001248,01/04/2022,29758,customer29758@mail.net,4723685044852602,PT,groceries,partner,wire,12,39.81,$477.72,pending,crm
LEG-001249,18/01/2022,25194,customer25194@retail.org,4340870568335556,FR,electronics,mobile,paypal,10,496.71,$4967.10,ok,crm
LEG-001250,,74006,customer74006@legacy.local,5094044750175056,DE,sports,web,cash,4,889.66,3558.64 GBP,pending,erp
LEG-001251,2022-03-04,15522,customer15522@example.com,5971363591142028,PT,home,mobile,cash,1,1264.03,1264.03 EUR,pending,pos
LEG-001252,2022-06-09,29089,customer29089@legacy.local,,IT,books,web,wire,10,130.99,£1309.93,ok,batch_import
LEG-001253,16-06-2023 08:00,46788,customer46788@retail.org,5795361408307090,PT,home,partner,wire,12,372.66,4471.88 USD,pending,batch_import
LEG-001254,30-05-2022 09:00,35926,customer35926@retail.org,4824382146292222,PT,groceries,web,wire,10,214.95,EUR 2149.46,unknown,crm
LEG-001255,2022-10-26,13592,customer13592@mail.net,4452292456708939,UK,electronics,store,cash,12,321.52,GBP 3858.20,manual_review,pos
LEG-001256,28-08-2022 06:00,54827,customer54827@mail.net,4905309458759508,PT,fashion,mobile,wire,12,230.53,,manual_review,crm
LEG-001257,07-11-2022 16:00,19180,customer19180@retail.org,5291483565086922,,home,store,wire,10,279.00,£2789.98,ok,crm
LEG-001258,2022-07-02,58228,customer58228@legacy.local,5768094059647033,FR,sports,store,wire,7,254.09,1778.66 USD,pending,erp
LEG-001259,02/03/2022,48657,,4431091568309531,PT,sports,mobile,cash,5,988.56,USD 4942.78,manual_review,batch_import
LEG-001260,28/02/2023,48072,customer48072@example.com,4781010124480569,PT,groceries,partner,paypal,9,156.96,1412.64 EUR,ok,crm
LEG-001261,not_available,18091,customer18091@legacy.local,5993064041210704,PT,sports,store,card,12,N/A,2199.41 GBP,unknown,crm
LEG-001262,2023/10/26 03:00:00,66446,customer66446@legacy.local,4560951427702153,ES,sports,web,card,6,371.19,€2227.14,ok,pos
LEG-001263,07-02-2023 03:00,35271,,5725531073712207,,groceries,store,paypal,1,1319.91,1319.91 USD,manual_review,crm
LEG-001264,2022-13-29,87723,customer87723@legacy.local,4400998129719228,FR,sports,store,wire,4,161.50,€646.00,ok,erp
LEG-001265,20-03-2023 20:00,32768,customer32768@retail.org,4105129272430677,IT,fashion,partner,cash,9,,EUR 2398.62,unknown,crm
LEG-001266,2023-12-13,92975,customer92975@mail.net,4082366162017295,UK,groceries,partner,card,12,N/A,$1795.76,ok,crm
LEG-001267,02/10/2023,45503,customer45503@retail.org,5360863339950666,DE,groceries,store,paypal,,3.31,,ok,crm
LEG-001268,2022-02-19,92016,customer92016@mail.net,5644199412436160,UK,groceries,web,cash,6,518.56,3111.38 GBP,unknown,erp
LEG-001269,2022-04-06,89942,customer89942@example.com,5755004375315752,IT,groceries,mobile,cash,3,25.56,,manual_review,batch_import
LEG-001270,2023/01/12 06:00:00,57194,customer57194@example.com,4474392708120780,,fashion,web,card,8,551.63,EUR 4413.03,pending,erp
LEG-001271,2023/09/22 00:00:00,63086,customer63086@retail.org,5166190764449043,FR,groceries,partner,card,11,N/A,€53.10,manual_review,erp
LEG-001272,23/06/2022,45201,customer45201@mail.net,5559218956886499,PT,fashion,store,paypal,1,3903.71,EUR 3903.71,pending,pos
LEG-001273,18/08/2022,93754,customer93754@retail.org,5090857537947631,PT,home,web,card,5,304.42,1522.12 EUR,unknown,erp
LEG-001274,13-06-2022 03:00,96308,customer96308@retail.org,4896010665897824,FR,sports,mobile,wire,2,N/A,GBP 396.72,unknown,pos
LEG-001275,13/02/2023,40482,customer40482@mail.net,5908144986029653,IT,home,web,paypal,9,489.66,,ok,crm
LEG-001276,19/03/22,75036,customer75036@legacy.local,5512982945418337,ES,fashion,store,wire,1,,USD 2584.35,ok,erp
LEG-001277,30-03-2023 16:00,17807,customer17807@mail.net,4535760367336142,DE,sports,web,cash,1,3253.57,3253.57 USD,ok,pos
LEG-001278,2023/10/31 07:00:00,30481,customer30481@example.com,4757730614601741,,groceries,web,card,5,960.78,4803.89 USD,pending,pos
LEG-001279,17-06-2023 07:00,65918,customer65918@retail.org,5402347145137402,PT,sports,partner,paypal,8,518.22,£4145.78,manual_review,erp
LEG-001280,15/01/2022,54702,customer54702@retail.org,5536422094705447,FR,groceries,mobile,card,5,674.54,3372.68 GBP,pending,batch_import
LEG-001281,2022/05/31 16:00:00,77035,customer77035@legacy.local,5302997385442402,FR,books,web,paypal,12,225.26,2703.17 USD,ok,batch_import
LEG-001282,15-05-2023 05:00,43415,customer43415@example.com,5873781561621736,ES,books,partner,wire,3,,GBP 4690.79,ok,batch_import
LEG-001283,22-11-2023 21:00,25766,customer25766@retail.org,5218224792247686,UK,fashion,partner,card,5,424.77,2123.87 GBP,pending,pos
LEG-001284,2022-06-04,32614,customer32614@legacy.local,4373454247115582,ES,books,store,card,6,160.91,EUR 965.45,manual_review,batch_import
LEG-001285,03-08-2022 03:00,97486,customer97486@mail.net,4364255035332101,FR,fashion,store,card,2,1515.29,3030.58 GBP,manual_review,batch_import
LEG-001286,2023/06/30 21:00:00,72926,customer72926@legacy.local,4435456367988368,DE,sports,store,paypal,7,2.04,,manual_review,erp
LEG-001287,2022-13-23,68781,customer68781@mail.net,5299211924743506,DE,home,web,wire,10,380.80,EUR 3807.98,pending,erp
LEG-001288,2022-02-11,35161,customer35161@mail.net,5761680680304005,UK,fashion,web,card,10,293.97,€2939.68,pending,erp
LEG-001289,2022-04-15,74697,customer74697@mail.net,5992917919690913,ES,fashion,store,wire,-1,437.88,$1313.64,pending,batch_import
LEG-001290,2023-13-07,13577,customer13577@mail.net,,IT,electronics,store,wire,2,2224.91,EUR 4449.82,unknown,batch_import
LEG-001291,2023-07-14,98756,customer98756@mail.net,5046485551693240,UK,groceries,store,card,9,549.26,4943.32 EUR,ok,crm
LEG-001292,2023-02-14,85911,customer85911@mail.net,5868043942900889,FR,books,store,cash,7,53.23,372.60 GBP,ok,erp
LEG-001293,07-06-2022 01:00,71799,customer71799@mail.net,4074878134095140,UK,electronics,mobile,cash,2,517.36,,unknown,pos
LEG-001294,2022-09-14,27716,customer27716@mail.net,4553962556144129,ES,electronics,mobile,wire,11,310.15,$3411.68,ok,crm
LEG-001295,2023-02-30,77516,customer77516@mail.net,4612166948100112,PT,electronics,web,cash,3,1615.92,4847.76 USD,manual_review,batch_import
LEG-001296,2023/02/02 16:00:00,81873,customer81873@legacy.local,5228074905389059,IT,groceries,store,wire,4,909.07,GBP 3636.26,unknown,batch_import
LEG-001297,2022/10/21 03:00:00,75788,customer75788@example.com,5798155518495529,PT,home,mobile,card,8,306.86,2454.85 USD,manual_review,erp
LEG-001298,25-09-2023 02:00,31247,customer31247@legacy.local,4342045781314562,PT,electronics,mobile,paypal,3,39.12,EUR 117.36,ok,pos
LEG-001299,2023-04-22,34237,customer34237@mail.net,4277026049769799,IT,groceries,mobile,paypal,4,105.71,GBP 422.83,ok,erp
LEG-001300,30-09-2023 12:00,66945,customer66945@retail.org,,PT,fashion,web,paypal,10,393.24,3932.37 USD,pending,erp
LEG-001301,08-11-2022 07:00,37555,customer37555@example.com,5974469707119895,ES,fashion,partner,wire,-1,1910.48,€3820.97,unknown,batch_import
LEG-001302,2022/11/06 10:00:00,27069,customer27069@retail.org,4714787508057117,UK,electronics,web,wire,3,351.71,GBP 1055.12,unknown,pos
LEG-001303,23-02-2022 09:00,36855,customer36855@retail.org,4618277347749678,FR,fashion,mobile,wire,7,290.43,2033.04 GBP,ok,pos
LEG-001304,2022/12/10 08:00:00,47342,customer47342@mail.net,5079077045530017,FR,fashion,mobile,paypal,4,152.24,608.94 EUR,unknown,batch_import
LEG-001305,2023-10-24,16850,customer16850@retail.org,5652642437428220,ES,electronics,partner,paypal,6,306.13,$1836.81,pending,crm
LEG-001306,2023-02-30,24005,customer24005@retail.org,5250093219569320,ES,sports,web,cash,9,402.48,3622.28 GBP,unknown,pos
LEG-001307,2022-13-28,38497,customer38497@example.com,,DE,books,partner,cash,10,198.76,£1987.62,manual_review,pos
LEG-001308,2022-13-02,98964,customer98964@mail.net,4772228749958936,FR,groceries,partner,card,5,796.78,3983.90 GBP,manual_review,erp
LEG-001309,not_available,77624,customer77624@legacy.local,4383522377504480,PT,sports,store,cash,2,145.74,291.48 USD,pending,batch_import
LEG-001310,13/05/2022,58028,,4461690476102965,ES,electronics,store,wire,5,325.56,€1627.79,manual_review,crm
LEG-001311,2022/09/01 14:00:00,64205,customer64205@retail.org,5604851199065632,UK,books,web,card,3,1297.90,$3893.69,pending,batch_import
LEG-001312,,20115,customer20115@legacy.local,4841875761765722,FR,books,mobile,cash,5,406.02,2030.08 GBP,unknown,crm
LEG-001313,,35494,customer35494@legacy.local,,PT,sports,web,wire,4,590.54,EUR 2362.16,pending,crm
LEG-001314,2022/04/25 06:00:00,21402,customer21402@retail.org,5939226894954276,PT,groceries,mobile,cash,11,120.73,£1328.00,ok,batch_import
LEG-001315,20-12-2022 19:00,21203,customer21203@example.com,4980988040933627,FR,sports,mobile,wire,10,391.10,EUR 3910.99,pending,batch_import
LEG-001316,2022-09-01,23357,customer23357@retail.org,4297451165160862,FR,sports,web,wire,6,667.22,,unknown,batch_import
LEG-001317,2022-13-09,85361,customer85361@example.com,4072391918465506,DE,groceries,store,card,12,169.46,2033.49 GBP,unknown,pos
LEG-001318,24-01-2023 13:00,86082,customer86082@example.com,4364499514370434,FR,fashion,mobile,cash,10,38.08,380.76 USD,unknown,erp
LEG-001319,24-10-2023 03:00,34370,customer34370@legacy.local,4903473175102958,IT,books,mobile,wire,3,1133.41,3400.24 USD,unknown,crm
LEG-001320,2023-02-30,65900,customer65900@example.com,,DE,home,mobile,card,11,332.79,3660.66 GBP,unknown,pos
LEG-001321,,32770,customer32770@retail.org,4981625499314536,PT,books,partner,card,5,929.32,£4646.60,ok,batch_import
LEG-001322,09/04/23,51774,customer51774@retail.org,4747069531217894,UK,books,partner,wire,4,341.79,€1367.16,ok,batch_import
LEG-001323,23-10-2023 12:00,90722,customer90722@mail.net,5474019255317550,ES,sports,mobile,paypal,2,1890.39,$3780.78,manual_review,pos
LEG-001324,2022/10/29 02:00:00,87195,customer87195@example.com,5360385528823132,DE,home,store,wire,10,316.31,3163.12 GBP,ok,batch_import
LEG-001325,06/02/2023,42405,customer42405@legacy.local,5376366287117165,UK,sports,store,wire,9,284.85,2563.67 EUR,unknown,erp
LEG-001326,14/09/2023,40863,customer40863@mail.net,5179394314914215,UK,electronics,partner,cash,-1,N/A,€3910.07,manual_review,pos
